video_id,username,video_description,hashtag_names,view_count,like_count,comment_count,share_count,create_time,region_code,music_id,voice_to_text,url,retrieval,availability,profile.likes_count,profile.video_count,profile.avatar_url,profile.bio_description,profile.display_name,profile.follower_count,profile.following_count,profile.is_verified,addiction_language,addiction_nssi,addiction_relapsing,addiction_sobriety,algospeak,algospeak_abbreviation,algospeak_symbols,algospeak_coverup,algospeak_misspelling,algospeak_characters,algospeak_term,explicit_language,explicit_cut,explicit_instrument,explicit_scars,explicit_self_harm,visible_scars,scars_bandaged,scars_drawn,scars_fresh,scars_healed,signaling,signaling_abstract,signaling_blood,signaling_body,signaling_clothing,signaling_imagery,signaling_lyric,signaling_summer,trigger_warning
shrec0very102,jj.andco,#shrec0very #mentalhealthmatters #mentalhealthrecovery #mentalhealthawareness ,"['mentalhealthmatters', 'mentalhealthawareness', 'mentalhealthrecovery', 'shrec0very']",16,124,11,0,1715363469,GB,7.26E+18,,https://www.tiktok.com/@jj.andco/video/7367429977828003105,Downloaded,Available,228812,425,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/02d748cd07b67ced7d0d9fce0a2e093f~c5_168x168.jpeg?lk3s=a5d48078&nonce=7236&refresh_token=b4523812ce9a3727d5dd9db231a8def6&x-expires=1723060800&x-signature=JOQjTC6UyqZ0hq2xWCUf61fqEHE%3D&shp=a5d48078&shcp=8aecc5ac,"22 - uk - queerüåà & autistic
mh recovery, tourettes,
chronic illness, NJ Tubie",Jorgie (they/them),21511,223,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
shawarness120,jjuwpiterzz0_0,Struggling to stay clean #fyp #mentalhealthmatters #asilentvoice #mentalhealth #shoyaishida #shawarness #mentalhealthawareness ,"['fyp', 'mentalhealth', 'mentalhealthmatters', 'mentalhealthawareness', 'asilentvoice', 'shoyaishida', 'shawarness']",0,7,1,0,1716164804,US,7.36E+18,,https://www.tiktok.com/@jjuwpiterzz0_0/video/7370871664218869038,Downloaded,Available,595,24,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a259353c46a24f3ea849a7ef964a1492~c5_168x168.jpeg?lk3s=a5d48078&nonce=21250&refresh_token=5cebf28fab4f3ac8dd4c7888556c966b&x-expires=1723060800&x-signature=aXQapA%2BqmspZ7xMdruOTlpmxS1w%3D&shp=a5d48078&shcp=8aecc5ac,"(¬∞‚ñ°¬∞) ‚òùÔ∏è

üè≥Ô∏è‚Äç‚ößÔ∏è",üëΩ‚≠êÔ∏èKaiüß™üåà,16,21,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shscars114,jnormington23,#scarcoverup #tattoo #strength #strong #snake #knife #illustration #bdp #design #art #shscars #mentalhealth #recovery #fyp ,"['art', 'strong', 'strength', 'tattoo', 'design', 'knife', 'snake', 'recovery', 'bdp', 'fyp', 'mentalhealth', 'illustration', 'scarcoverup', 'shscars']",54,10,0,0,1715768702,GB,6.99E+18,,https://www.tiktok.com/@jnormington23/video/7369170405594107169,Downloaded,Available,995,54,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/5e3c41c65307df89c3abbbdc67a82ccf~c5_168x168.jpeg?lk3s=a5d48078&nonce=10124&refresh_token=19a6f791463c6a56d70dadcfa50ccb55&x-expires=1723060800&x-signature=G85TNkSKUxX3E4le6xja2rA3im8%3D&shp=a5d48078&shcp=8aecc5ac,,Jackie,216,343,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
selfinjuryawareness122,judis_music,I ain't gonna hide... #mentalhealth #scars #notashamed #recovery #depression #photo #beautifulscars #tattoo #svvnarben #narben #abstracttattoo # #tattooedgirl #coveruptattoo #love #selflove #selfacceptance #fyp #fypage #mentalhealthtiktoks #mentalegesundheit #mentalillness #psychischeerkrankung #depressionen #hope #recoveryispossible #svv #selfinjuryawareness #trending #safeplace ,"['love', 'hope', 'tattoo', 'scars', 'trending', 'selflove', 'photo', 'recovery', 'mentalillness', 'notashamed', 'tattooedgirl', 'fyp', 'mentalhealth', 'safeplace', 'selfacceptance', 'narben', 'recoveryispossible', 'beautifulscars', 'svv', 'selfinjuryawareness', 'depressionen', 'psychischeerkrankung', 'coveruptattoo', 'fypage', 'depression', 'abstracttattoo', 'mentalegesundheit', 'svvnarben', 'mentalhealthtiktoks']",0,8,1,0,1715270570,DE,6.93E+18,,https://www.tiktok.com/@judis_music/video/7367030981674470689,Downloaded,Available,8246,21,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/4fc298659b0e5789e08a045a56ea33bc~c5_168x168.jpeg?lk3s=a5d48078&nonce=18515&refresh_token=d1614065e5595438ccc9de63891c2c78&x-expires=1723060800&x-signature=eqpux4UTSw%2B6UMx%2F1Xo17xb2Bu8%3D&shp=a5d48078&shcp=8aecc5ac,~ just me making music ‚ô°,Judith,92,89,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
shscars111,junjiitofan19,#may #trend #scars #shscars ,"['scars', 'trend', 'may', 'shscars']",8,8,0,0,1715846970,GB,6.76E+18,,https://www.tiktok.com/@junjiitofan19/video/7369506551352151329,Downloaded,Available,90739,197,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/d6c34195604a3a77f002b781787333fa~c5_168x168.jpeg?lk3s=a5d48078&nonce=39248&refresh_token=d04a25e4b5d35fdd343a352a2d79a56c&x-expires=1723060800&x-signature=aNSi0LO%2FVsrle0n6aOQs%2FC6qtWg%3D&shp=a5d48078&shcp=8aecc5ac,"tv girl ‚ô°
Alex g ‚òÜ
vundabar ‚ô°
resident evil ‚òÜ
 NIRVANA !‚ô°",Leon_kennedy‚óè>_<,596,244,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selfinjuryawareness127,katimorton,How are self injury and validation connected? #selfinjuryawareness #mentalhealth #childhoodemotionalneglect ,"['mentalhealth', 'selfinjuryawareness', 'childhoodemotionalneglect']",1380,1861,46,8,1714935121,US,7.37E+18,"And so in your case, when you're talking about self injury and why is it so linked to validation, it's because we never got that. So I had many patients over the years who said that when they would, like, fall down and skin their knee, instead of a parent helping them clean it up and put a Band Aid on it, they were like, boys don't cry or girls don't cry, you know, brush it off, get up. Or. Or what are you whining about? The little scratch? Like, we're minimized, we're invalidated. We're told that it were too much, and we're left to take care of it ourselves. And I've heard some heartbreaking stories from my patients over the years of being too little to have to do this. Trying to bandage up their wounds or the wounds of their siblings, because parents weren't there, because they didn't tend to them, they didn't care to do what they really needed to do. And so we grow up thinking that no one else is gonna help us, that what we. That the validation we seek is too much. And so we try to express it this way. And that's why it feels like more and more and more with keep doing more and more and more, because, to be honest, it never feels like enough.",https://www.tiktok.com/@katimorton/video/7365590215383174446,Downloaded,Available,5671588,657,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/56918bbeac8d7a51357de9e05efe7f5c~c5_168x168.jpeg?lk3s=a5d48078&nonce=97758&refresh_token=3e567f2a8d5f26a6f9f63ce70652bfce&x-expires=1723060800&x-signature=QdAIgKaMyuDuBtCJtLEzKrtJX%2FQ%3D&shp=a5d48078&shcp=8aecc5ac,LMFT. Daily Mental Health Tips & Info! youtube.com/katimorton for full videos,"Kati Morton, LMFT",215196,210,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey116,katyprince222,Because I was completely mistreated and ignored lol | #fyp #foryou #fyp„Ç∑„Çö #mentalhealth #carekid #cptsd #mentalhealthmatters #shrecovey #caresystem #socialservicesarecorrupt #mentalhealthawareness #socialservices #careleaver #socialservicesruinlives #deprivationofliberty #unlawful #institutionalized #abuseawareness #controlled #hitmehardandsoft ,"['foryou', 'institutionalized', 'fyp', 'mentalhealth', 'controlled', 'mentalhealthmatters', 'abuseawareness', 'mentalhealthawareness', 'unlawful', 'cptsd', 'carekid', 'socialservices', 'shrecovey', 'careleaver', 'fyp„Ç∑„Çö', 'caresystem', 'socialservicesarecorrupt', 'socialservicesruinlives', 'deprivationofliberty', 'hitmehardandsoft']",327,206,7,0,1716113277,GB,7.37E+18,,https://www.tiktok.com/@katyprince222/video/7370650378146221345,Downloaded,Available,329450,295,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/3eb8b60ac06990875e636cfc428459e9~c5_168x168.jpeg?lk3s=a5d48078&nonce=64873&refresh_token=697f42ad70a000ae20c33779e7d61e10&x-expires=1723060800&x-signature=TCrx7jQU2IqhJOuSTqk32h%2BWNuI%3D&shp=a5d48078&shcp=8aecc5ac,"19ü•Ç
BeautyüéÄ-FashionüõçÔ∏è-Audiosüéß-Mental healthüß†
CPTSD/ARFID - Care Leaverü§ç",kipsü¶≠,3130,827,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
selfinjuryawareness113,kchinn7,10 months and 9 days clean üí™üèªüñ§üéØ #selfinjuryawareness ,['selfinjuryawareness'],33,21,0,0,1715706294,US,7.35E+18,,https://www.tiktok.com/@kchinn7/video/7368902379929931054,Downloaded,Available,28334,291,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b8870770737dada4b49e64bce7ee7658~c5_168x168.jpeg?lk3s=a5d48078&nonce=92984&refresh_token=de5e09e33d31d76d4537fd3e40ccc06b&x-expires=1723060800&x-signature=j1ROw%2BUrr5oBVEvP5YvItmykxq8%3D&shp=a5d48078&shcp=8aecc5ac,I know everything,Katie fri,1294,4228,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawareness122,keirasecretacc_,#fyp #xyzbca #mentalhealthmatters #mhawareness #shawareness ,"['fyp', 'mentalhealthmatters', 'shawareness', 'mhawareness', 'xyzbca']",123,193,84,0,1716221728,GB,7.34E+18,,https://www.tiktok.com/@keirasecretacc_/video/7371116161901153568,Downloaded,Available,4493,33,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/aea510dd1df1c31084b5ef4c545b64b9~c5_168x168.jpeg?lk3s=a5d48078&nonce=3787&refresh_token=3e9eee066d4623889ad3e7f3e2875bf7&x-expires=1723060800&x-signature=q8E54AkH1AMkckFIaNGPCGNO0h0%3D&shp=a5d48078&shcp=8aecc5ac,"if people i know see this account, you don't know me ü´°
i'm 15 ‚ÄºÔ∏è",ùëòùëíùò™ ‚≠êÔ∏è,34,17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
shrecovey103,kelpk0re,"recovery isn‚Äôt linear. hitting some bumps these past few weeks, proud of myself for getting back to 30 days. hoping for a million more :) #recovery #fyp #shrecovey #tryingmybest #mentalhealthmatters ","['recovery', 'tryingmybest', 'fyp', 'mentalhealthmatters', 'shrecovey']",28,59,4,0,1716240109,US,7.36E+18,,https://www.tiktok.com/@kelpk0re/video/7371195085901417774,Downloaded,Available,2504310,767,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9b33d589272b443b0f2bcdea20db1f4b~c5_168x168.jpeg?lk3s=a5d48078&nonce=56018&refresh_token=59571e0128724071bb7a657816ff9a3d&x-expires=1723060800&x-signature=1lSBDHEK2CzIbLx78VC4ypzzEXA%3D&shp=a5d48078&shcp=8aecc5ac,"ñ®Ü welcome to kelpkore ñ®Ü
21, autistic‚ôæÔ∏è, married
üáµüá∏ All Eyes On Rafah üáµüá∏",‚òª kale ‚òª,19625,9612,FALSE,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shscars109,kizumiwonyy,#WONYOUNG :: i have so many assignment ugh. üòî #shscars #sh #comfort #wonyoungism #youmatter #vent #shawareness #fyp #xyzbca ,"['sh', 'comfort', 'fyp', 'youmatter', 'vent', 'shawareness', 'wonyoung', 'shscars', 'xyzbca', 'wonyoungism']",172,12,1,1,1715905107,NP,7.28E+18,,https://www.tiktok.com/@kizumiwonyy/video/7369756271576108296,Downloaded,Available,250,18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b38b9dfcbc8655ce8000f1f99fbf6c44~c5_168x168.jpeg?lk3s=a5d48078&nonce=65221&refresh_token=4dd43929019ce3735d60dcd0fcbc88c4&x-expires=1723060800&x-signature=IXPXfNg8nooXKNkOxbPyeBDZNQU%3D&shp=a5d48078&shcp=8aecc5ac,"wonyoungiam acc!
comfort account + tips ü©∑üéÄ
   I wana be a yesstyle influencer!",‚ô°¬∞~‚òÜ(^–∑^)-‚òÜ~¬∞‚ô°`,81,36,FALSE,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sh137,lariynsx_,#sh ,['sh'],1,34,4,0,1716244790,DE,7.22571E+18,,https://www.tiktok.com/@lariynsx_/video/7371215163053149473,Downloaded ,Available,97,4,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/05dc9e285025f30e3f295ee6c75c7786~c5_168x168.jpeg?lk3s=a5d48078&nonce=65395&refresh_token=a39ee2141fd2a0213fa5488848a7e8e1&x-expires=1723060800&x-signature=hJXEr0BUtz%2FQbJjb3jaT9BQKLgQ%3D&shp=a5d48078&shcp=8aecc5ac,,lariynsx_,3,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawarness112,laurosaurusrex.de,this had to be said out loud. #mentalhealthmatters #recovery #sh #shawarness #shrecovering #summer #fyp ,"['summer', 'sh', 'recovery', 'fyp', 'mentalhealthmatters', 'shawarness', 'shrecovering']",5,78,19,0,1716228960,DE,7.23E+18,,https://www.tiktok.com/@laurosaurusrex.de/video/7371147223029124384,Downloaded,Available,268728,178,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/9dd2b1e5364e4aeef155431ba7faf32f~c5_168x168.jpeg?lk3s=a5d48078&nonce=3900&refresh_token=998c574c55048a3139dfe36b3f195b3e&x-expires=1723060800&x-signature=3n1XlOdBrv8vvLXlNWLfA4BJGp8%3D&shp=a5d48078&shcp=8aecc5ac,"live, laugh, lesbian",Lauraa ‚≠êÔ∏è,2206,1367,FALSE,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
shclean108,lemonmady,#clean #shclean #relatable #iamsober #333 #mentalhealthmatters #catsoftiktiok #ahahahstupid #xyzbcafyp„Ç∑ #reasontokeepgoing #april #smile ,"['smile', 'relatable', 'clean', 'april', 'iamsober', 'mentalhealthmatters', '333', 'reasontokeepgoing', 'catsoftiktiok', 'shclean', 'xyzbcafyp„Ç∑', 'ahahahstupid']",0,37,16,0,1715721721,US,7.34E+18,,https://www.tiktok.com/@lemonmady/video/7368968658770545966,Downloaded,Available,3076,219,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9a68e7ff08d9c16659e71c1d75a3f90d~c5_168x168.jpeg?lk3s=a5d48078&nonce=69436&refresh_token=e34d511db37594c7d19577a346c83071&x-expires=1723060800&x-signature=MHZ%2F%2F4eED3LQBgufR2dgssbWnys%3D&shp=a5d48078&shcp=8aecc5ac,"And I miss you like a little kid
116",Lemon Mady,289,9770,FALSE,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering117,lifewithmaxthesausage,#mentalhealth #mentalhealthrecovery #mentalhealthmatters #borderlinepersonalitydisorder #bpd #eupd #cptsd #complexposttraumaticstressdisorder #depression #generalizedanxietydisorder #hope #traumahealing #recovery #shrecovering #suicideawareness ,"['hope', 'recovery', 'suicideawareness', 'mentalhealth', 'mentalhealthmatters', 'bpd', 'borderlinepersonalitydisorder', 'cptsd', 'mentalhealthrecovery', 'eupd', 'generalizedanxietydisorder', 'traumahealing', 'depression', 'complexposttraumaticstressdisorder', 'shrecovering']",8,18,2,0,1715441493,GB,7.31E+18,,https://www.tiktok.com/@lifewithmaxthesausage/video/7367765086607248673,Downloaded,Available,8860,391,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/13f24988bdfe6e560abb246b722e5dd4~c5_168x168.jpeg?lk3s=a5d48078&nonce=39885&refresh_token=e6ca629579a9eb32434b7560c41a50f1&x-expires=1723060800&x-signature=jAaWaO1GSjBLS4oMeJD2IWuIkrM%3D&shp=a5d48078&shcp=8aecc5ac,Life of Max the miniature dachshund üê∂ he saves me every day! Deep thoughts üí≠,Francesca,624,2158,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scars128,lin_v3nt,Part 28 // #foryou #scars #love,"['love', 'scars', 'foryou']",1,91,19,0,1716232302,NL,7.24E+18,,https://www.tiktok.com/@lin_v3nt/video/7371161578588163361,Downloaded,Available,20886,121,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0c0ac520cd33d3d318925d487b34f7e9~c5_168x168.jpeg?lk3s=a5d48078&nonce=64083&refresh_token=c7b0e93abedcde9220909975cd6eedf3&x-expires=1723060800&x-signature=2kTyC5%2FLYeuSS592nLzHBxUwp%2Bs%3D&shp=a5d48078&shcp=8aecc5ac,üïä,Lin_v3nt,151,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaddiction117,loganlostitall,"â€œSo hear my voice  Remind you not to bleed  I am here  Saviour Will be there  When you are feeling alone, oh  A saviour For all that you do  So you live freely without their harm When I hear your cries praying for life  I will be thereâ€  - Saviour (Black Veil Brides)  Tiktok only has Saviour II for an audio ðŸ˜­ I got to tell them at my meet and greet last week that I stopped self harming after seeing them live last year. Just hit 7 months clean yesterday!   #shrecover #shrecoverry #shrecovering #shstuff #shthoughts #selfh4rm #iamsober #iamsoberapp #7monthsclean #goingstrong #ðŸ’ªðŸ½ #shawareness #recovery #realrecovery #recoverytalk #shaddiction ","['goingstrong', 'recovery', 'iamsober', '7monthsclean', 'recoverytalk', 'shawareness', 'ðŸ’ªðŸ½', 'shstuff', 'realrecovery', 'iamsoberapp', 'shthoughts', 'selfh4rm', 'shaddiction', 'shrecover', 'shrecoverry', 'shrecovering']",63,54,21,0,1715628225,US,7.14E+18,,https://www.tiktok.com/@loganlostitall/video/7368567048957398314,Downloaded,Available,108535,1115,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/14caf4c262ca427c80d6d1adb5d15a31~c5_168x168.jpeg?lk3s=a5d48078&nonce=45417&refresh_token=29e02e4f0b0846532e626d1c61ea8e4f&x-expires=1723060800&x-signature=TjPWv35kNRlwTM%2BoQeLXX%2B8qS%2Fw%3D&shp=a5d48078&shcp=8aecc5ac,21üè≥Ô∏è‚Äçüåàüè≥Ô∏è‚Äç‚ößÔ∏è | Mixed! BLM‚úäüèΩ| Indigenousüáµüá∑üë£ | ŸÑÿ®ŸÜÿßŸÜŸäüá±üáß| Free üáµüá∏!!!!!!,Logan ‚ãÜÀñ‚Å∫‚Äß‚Çä‚òΩ‚óØ‚òæ‚Çä‚Äß‚Å∫Àñ‚ãÜ  ŸÑŸàÿ∫ÿßŸÜ,921,2107,FALSE,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey132,lost_dumbass,I had my 8th grade graduation today and wore a strapped dress and it was overwhelming how many ppl were making comments (there were a few ppl who were genuinely concerned but I‚Äôm doing a lot better ü´∂) #shawareness #shrecovey #vent #foryiu #foryiupage #foryou #foryoupage #fyp #fyp„Ç∑ #fypage #fyp„Ç∑„Çöviral #fypdongggggggg #fypp #fyppppppppppppppppppppppp #fypdong #fypsounds #fup #fup„Ç∑ #fupage #fupa #fupp #fupg„Ç∑ #fupg #fuppppppp #fuppp #fupchallenge ,"['fup', 'foryou', 'foryiu', 'fyp', 'vent', 'fupp', 'fupa', 'shawareness', 'foryoupage', 'foryiupage', 'fypage', 'shrecovey', 'fupage', 'fupchallenge', 'fupg', 'fypp', 'fuppp', 'fypsounds', 'fyp„Ç∑', 'fuppppppp', 'fup„Ç∑', 'fyppppppppppppppppppppppp', 'fypdong', 'fupg„Ç∑', 'fyp„Ç∑„Çöviral', 'fypdongggggggg']",201,380,42,0,1715979839,US,7.37E+18,,https://www.tiktok.com/@lost_dumbass/video/7370077235002330410,Downloaded,Available,2830737,494,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cfbba1394ad36e795322beba1345eece~c5_168x168.jpeg?lk3s=a5d48078&nonce=84479&refresh_token=993443d3816e6c45c07b56ead1571a9e&x-expires=1723060800&x-signature=UjC6PoMpj5fh4y6ZReRkUJyLfVw%3D&shp=a5d48078&shcp=8aecc5ac,"üåßÔ∏èmy names Raineüå®Ô∏è
‚≠êÔ∏è14‚≠êÔ∏è
‚ú®I post random stuff‚ú®
ü•≤Identify crisisü•≤",‚òîÔ∏èRaineüåßÔ∏è,59385,2812,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
shaddiction107,lostwithzar_,So proud of myself â¤ï¸â€ðŸ©¹ #healing #shrecovery #lostwithzara #mentalhealthrecovery #depressionawareness #anxietyawareness #shaddiction #mentallillnessawareness #mentalhealthawareness #panicdisorder ,"['healing', 'depressionawareness', 'mentalhealthawareness', 'anxietyawareness', 'panicdisorder', 'mentalhealthrecovery', 'shrecovery', 'mentallillnessawareness', 'shaddiction', 'lostwithzara']",198,136,2,0,1716060922,GB,7.09E+18,,https://www.tiktok.com/@lostwithzar_/video/7370425511157239072,Downloaded,Available,5085310,206,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/d51d0a2ef60824d81b8f1a844c11c97b~c5_168x168.jpeg?lk3s=a5d48078&nonce=59533&refresh_token=ff1a087b51db2b0c099f766411737ad1&x-expires=1723060800&x-signature=GjtjGIXpuF5Y%2FLSuxt3ZiCReeJU%3D&shp=a5d48078&shcp=8aecc5ac,"18üá¨üáßüáøüá¶
Nothing but thieves ü©µ
Mental health matters üíö",Zara,42798,7933,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shscars113,lovedinuniverses,be respectful #sh #shscars #scars #youarenotalone #summer #summer2024 #mentalhealth #mentalhealthawareness #mentalhealthmatters #progress #onedayatatime #emotions #feelings #foryoupage #foryou #fyp #depression #depressionawareness #dontgiveup #improudofyou ,"['summer', 'scars', 'feelings', 'emotions', 'progress', 'sh', 'foryou', 'youarenotalone', 'improudofyou', 'dontgiveup', 'fyp', 'mentalhealth', 'onedayatatime', 'depressionawareness', 'mentalhealthmatters', 'mentalhealthawareness', 'foryoupage', 'depression', 'shscars', 'summer2024']",566,285,133,0,1715775719,GB,7.31E+18,,https://www.tiktok.com/@lovedinuniverses/video/7369200560743992608,Downloaded,Available,1481161,19,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/f822762ec387430a48d464de090340ac~c5_168x168.jpeg?lk3s=a5d48078&nonce=75344&refresh_token=3075ac1dd15549143366c9b5517b98fa&x-expires=1723060800&x-signature=uhkUow5z1Xlv2UT8wmqXRU3S5KA%3D&shp=a5d48078&shcp=8aecc5ac,"mental health awareness
a safe space 
dms are open
one day at a time
üáµüá∏",ü´Ç,14292,4,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
shrecovey149,lucymbyers,you matter. reguardless of what you are going through you matter. #mentalhealth #mentalhealthmatters #shrecovey #onthisday #mentalillness ,"['mentalillness', 'mentalhealth', 'mentalhealthmatters', 'onthisday', 'shrecovey']",274,156,32,0,1715843197,GB,7.32E+18,,https://www.tiktok.com/@lucymbyers/video/7369490324667895072,Downloaded,Available,8561,97,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7099a7aba8f27ee529a149a1377fd8a4~c5_168x168.jpeg?lk3s=a5d48078&nonce=54470&refresh_token=97e096337709ccc21965a01149b25b1d&x-expires=1723060800&x-signature=QfKnQfu4nXeK4loZv8mbhc6qIQs%3D&shp=a5d48078&shcp=8aecc5ac,"she/her
8teen
üè≥Ô∏è‚Äçüåàüë©‚Äç‚ù§Ô∏è‚Äçüíã‚Äçüë©
üåøyou are lovedüåø",Lucy Byers,3591,1210,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering119,luka.tyler,it's a fucking mental sickness... 10:10pm #fyp„Ç∑„Çö #cruel #traumaresponse #hypersexualityawareness #bpdawareness #socialanxiety #adhdawareness #suuiciddawareness #shrecovering #addictionrecovery #survivor #abusivepast ,"['survivor', 'cruel', 'socialanxiety', 'adhdawareness', 'bpdawareness', 'abusivepast', 'addictionrecovery', 'fyp„Ç∑„Çö', 'traumaresponse', 'hypersexualityawareness', 'shrecovering', 'suuiciddawareness']",1,15,1,0,1715371899,CH,7.13E+18,,https://www.tiktok.com/@luka.tyler/video/7367466187556539680,Downloaded,Available,3857,106,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/fafcd351cd1553c30834e3222f2f961f~c5_168x168.jpeg?lk3s=a5d48078&nonce=48689&refresh_token=f671caff90703ddc40f185884ead81ed&x-expires=1723060800&x-signature=nCWwFK76EryIeJSh7H7ikRApxKw%3D&shp=a5d48078&shcp=8aecc5ac,"Hey f4g
Pfp uhhh- DNI
UR OBSESSIVE SHIT IS ALWAYS RIGHT HERE BBG MWAHH :33",Luka (re6ce‚Äôs version),127,160,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shh113,luvv_u.xx,"i can't help it. ,feel free to vent in the comments or to me in priv ! :) . . . #mhawareness #mh #shawarness #shh #sh all my friends say f u, but i cant even help but love you:)","['mh', 'sh', 'shh', 'mhawareness', 'shawarness']",1,32,9,0,1716236057,SE,7.37E+18,,https://www.tiktok.com/@luvv_u.xx/video/7371177714960682272,Downloaded,Available,939,21,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/169bd17a3532dd8103b3f89bc186be0e~c5_168x168.jpeg?lk3s=a5d48078&nonce=66192&refresh_token=f02b2f2a5b4cf05ee257f0a0847514b0&x-expires=1723060800&x-signature=BvfocdMLJanfR1ESqmzS4xbzjJE%3D&shp=a5d48078&shcp=8aecc5ac,"-üéÄ
-minorüíó
-vent 2 me if u'd likeüíì
ü©∑ü©∑ü©∑
matching!! (@:3(49%) )",üíåüçåüêüüíå,108,119,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
